,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
90,90,Image of Cassette Player,Cassette Player,8924,CD player,485,0.1398102,tape player,848,0.12499437,cassette player,482,0.107658505,printer,742,0.06521265,modem,662,0.032268554,radio,754,0.02817764,photocopier,713,0.022145014,cassette,481,0.018634373,projector,745,0.0076914704,hard disc,592,0.0073880902
91,91,Image of Cassette Player,Cassette Player,6580,CD player,485,0.19040513,tape player,848,0.15134852,cassette player,482,0.10443399,cassette,481,0.0749293,radio,754,0.030774288,loudspeaker,632,0.0051232013,home theater,598,0.004999007,chimpanzee,367,0.0020932383,digital clock,530,0.0019806118,mailbox,637,0.0018031364
92,92,Image of Cassette Player,Cassette Player,3080,tape player,848,0.30418044,cassette player,482,0.14116569,cassette,481,0.046245407,CD player,485,0.036536463,radio,754,0.027031375,Polaroid camera,732,0.0057127844,loudspeaker,632,0.0056833685,desktop computer,527,0.0044411384,analog clock,409,0.0036517144,projector,745,0.0035923203
93,93,Image of Cassette Player,Cassette Player,4426,tape player,848,0.22173527,cassette player,482,0.12901773,cassette,481,0.043249268,CD player,485,0.02351462,radio,754,0.016425136,Polaroid camera,732,0.008481289,loudspeaker,632,0.0073842183,reflex camera,759,0.0031209888,digital clock,530,0.0022026624,home theater,598,0.0019880817
94,94,Image of Cassette Player,Cassette Player,9665,CD player,485,0.17401746,tape player,848,0.117645994,cassette player,482,0.09714906,radio,754,0.06789631,cassette,481,0.026686912,modem,662,0.02543488,digital clock,530,0.011946037,printer,742,0.0055152588,packet,692,0.0037881257,cash machine,480,0.0031761217
95,95,Image of Cassette Player,Cassette Player,1846,cassette player,482,0.21201749,tape player,848,0.20041583,radio,754,0.05323774,cassette,481,0.029882768,CD player,485,0.01738557,reflex camera,759,0.005867396,digital clock,530,0.0051326025,Polaroid camera,732,0.0046062525,stopwatch,826,0.0031551416,television,851,0.002949647
96,96,Image of Cassette Player,Cassette Player,6353,radio,754,0.07575396,safe,771,0.040979568,CD player,485,0.03457201,tape player,848,0.034551788,cassette player,482,0.032225978,Polaroid camera,732,0.028101955,cassette,481,0.025923105,notebook,681,0.019093333,microwave,651,0.01862501,iPod,605,0.018458186
97,97,Image of Cassette Player,Cassette Player,6816,book jacket,921,0.08996357,prayer rug,741,0.088355415,remote control,761,0.060828093,binder,446,0.049631316,combination lock,507,0.029179806,lighter,626,0.027498323,gibbon,368,0.021473361,mailbag,636,0.017875932,jersey,610,0.00996408,loudspeaker,632,0.009000332
98,98,Image of Cassette Player,Cassette Player,4647,tape player,848,0.19452873,CD player,485,0.17573602,cassette player,482,0.07988223,safe,771,0.031196838,radio,754,0.027795589,Polaroid camera,732,0.01952159,remote control,761,0.018345619,printer,742,0.011189715,cassette,481,0.011086751,cellular telephone,487,0.010931761
99,99,Image of Cassette Player,Cassette Player,1412,tape player,848,0.25871095,cassette player,482,0.21436574,cassette,481,0.06494568,CD player,485,0.009452767,radio,754,0.003222828,desktop computer,527,0.0027931763,cash machine,480,0.0023941197,hard disc,592,0.002367042,modem,662,0.0023107997,digital clock,530,0.0022829263
100,100,Image of Cassette Player,Cassette Player,5912,tape player,848,0.20451364,cassette player,482,0.17034052,cassette,481,0.06484206,CD player,485,0.048612695,switch,844,0.036248643,radio,754,0.0121360235,mailbox,637,0.008314346,padlock,695,0.0063052736,vending machine,886,0.006208828,television,851,0.005453941
101,101,Image of Cassette Player,Cassette Player,2045,tape player,848,0.35578206,cassette player,482,0.21261947,CD player,485,0.08556699,cassette,481,0.03701406,radio,754,0.010196712,hard disc,592,0.0060713617,loudspeaker,632,0.0046318676,modem,662,0.0036709784,digital clock,530,0.0024809986,switch,844,0.002136789
102,102,Image of Cassette Player,Cassette Player,9444,cassette player,482,0.12577277,tape player,848,0.11702858,CD player,485,0.06785806,radio,754,0.036218826,cassette,481,0.013738527,loudspeaker,632,0.01061051,analog clock,409,0.0055717872,digital clock,530,0.0053495085,book jacket,921,0.0040812814,doormat,539,0.0031862673
103,103,Image of Cassette Player,Cassette Player,6117,tape player,848,0.17733821,cassette player,482,0.17092699,CD player,485,0.12058543,radio,754,0.0796507,cassette,481,0.02363735,loudspeaker,632,0.013529217,home theater,598,0.011185309,television,851,0.008238699,desktop computer,527,0.004861444,entertainment center,548,0.0035943151
104,104,Image of Cassette Player,Cassette Player,3011,web site,916,0.078785785,mailbox,637,0.0758827,hand-held computer,590,0.063753314,cash machine,480,0.054127015,cassette,481,0.02491051,screen,782,0.01790254,monitor,664,0.016902305,oscilloscope,688,0.012037613,radio,754,0.011780959,desktop computer,527,0.011183798
105,105,Image of Cassette Player,Cassette Player,5393,CD player,485,0.08723207,tape player,848,0.05274011,photocopier,713,0.036326338,notebook,681,0.034312,cassette player,482,0.031390432,printer,742,0.02957269,modem,662,0.018020524,computer keyboard,508,0.017191693,carton,478,0.013088897,laptop,620,0.0127094565
106,106,Image of Cassette Player,Cassette Player,9699,CD player,485,0.27909344,tape player,848,0.09348745,cassette player,482,0.049212985,radio,754,0.049030658,cassette,481,0.035928495,iPod,605,0.020856911,desktop computer,527,0.013274846,modem,662,0.012940474,digital clock,530,0.011321042,Polaroid camera,732,0.010603168
107,107,Image of Cassette Player,Cassette Player,4528,CD player,485,0.38777485,cassette player,482,0.057554428,radio,754,0.05403047,tape player,848,0.047611702,cassette,481,0.011969887,home theater,598,0.0070122597,loudspeaker,632,0.004370648,entertainment center,548,0.0042964206,television,851,0.0030493655,printer,742,0.0020716302
108,108,Image of Cassette Player,Cassette Player,8020,tape player,848,0.21422684,cassette player,482,0.1262297,CD player,485,0.094992116,radio,754,0.048439514,vending machine,886,0.043997526,cash machine,480,0.015894739,cassette,481,0.012042666,safe,771,0.007707818,printer,742,0.007188029,desktop computer,527,0.005272361
109,109,Image of Cassette Player,Cassette Player,9108,CD player,485,0.20787905,tape player,848,0.11178805,Polaroid camera,732,0.075425886,radio,754,0.05737314,cassette player,482,0.051068697,cassette,481,0.025276052,loudspeaker,632,0.016667746,modem,662,0.014737523,projector,745,0.012658682,digital clock,530,0.011757087
110,110,Image of Cassette Player,Cassette Player,5472,jersey,610,0.07099085,sweatshirt,841,0.061546832,switch,844,0.053882726,wool,911,0.017694859,Windsor tie,906,0.013591692,suit,834,0.008998897,cardigan,474,0.008483517,loudspeaker,632,0.007889638,pillow,721,0.0075144744,desktop computer,527,0.0069311224
111,111,Image of Cassette Player,Cassette Player,6341,switch,844,0.07534465,loudspeaker,632,0.072596684,cassette,481,0.047164205,iPod,605,0.032734215,scale,778,0.029734109,cassette player,482,0.027790682,remote control,761,0.026748572,tape player,848,0.02464399,lighter,626,0.024409048,radio,754,0.021766711
112,112,Image of Cassette Player,Cassette Player,1429,tape player,848,0.21457998,cassette player,482,0.17248385,cash machine,480,0.043479577,CD player,485,0.04292938,radio,754,0.034032106,digital clock,530,0.016881302,Polaroid camera,732,0.009332045,safe,771,0.008888991,stopwatch,826,0.008019139,printer,742,0.007992503
113,113,Image of Cassette Player,Cassette Player,3328,CD player,485,0.59886056,radio,754,0.07302788,tape player,848,0.05398987,home theater,598,0.026751429,desktop computer,527,0.017987307,television,851,0.012839374,cassette player,482,0.011445231,loudspeaker,632,0.008616711,entertainment center,548,0.006638569,cassette,481,0.0040322784
114,114,Image of Cassette Player,Cassette Player,3875,tape player,848,0.11333205,CD player,485,0.10259267,cassette player,482,0.069771424,radio,754,0.059353236,loudspeaker,632,0.021299614,cassette,481,0.017716466,iPod,605,0.0047313115,iron,606,0.0040285615,home theater,598,0.0037449242,analog clock,409,0.0030266382
115,115,Image of Cassette Player,Cassette Player,2054,tape player,848,0.22915606,cassette player,482,0.09635395,CD player,485,0.083911106,cash machine,480,0.057088777,desktop computer,527,0.025781348,radio,754,0.012030313,cassette,481,0.009334946,web site,916,0.008132309,hard disc,592,0.0076251375,vending machine,886,0.006845903
116,116,Image of Cassette Player,Cassette Player,4817,radio,754,0.2572943,CD player,485,0.13263708,tape player,848,0.04735285,cassette,481,0.034928113,cassette player,482,0.033487856,home theater,598,0.004682182,loudspeaker,632,0.0035870478,hard disc,592,0.003138632,Polaroid camera,732,0.0021089276,modem,662,0.0018218711
117,117,Image of Cassette Player,Cassette Player,5311,tape player,848,0.25169128,cassette player,482,0.16654366,cassette,481,0.10856826,toaster,859,0.0105585,CD player,485,0.0059492425,radio,754,0.005437735,window screen,904,0.0052535487,loudspeaker,632,0.004865028,digital clock,530,0.0033026913,space heater,811,0.0031059175
118,118,Image of Cassette Player,Cassette Player,1423,tape player,848,0.15418018,cassette player,482,0.09497353,cassette,481,0.041834705,CD player,485,0.029833375,toaster,859,0.00980413,radio,754,0.009789935,digital clock,530,0.006225478,microwave,651,0.0057918737,cash machine,480,0.005519413,printer,742,0.0050395327
119,119,Image of Cassette Player,Cassette Player,7713,radio,754,0.17868023,CD player,485,0.16923559,cassette player,482,0.09905897,tape player,848,0.093883,cassette,481,0.0114987735,digital clock,530,0.007293654,oscilloscope,688,0.004773764,modem,662,0.003164633,analog clock,409,0.0030826028,loudspeaker,632,0.0025135393
120,120,Image of Cassette Player,Cassette Player,1208,modem,662,0.098084606,radio,754,0.095594205,remote control,761,0.061714344,cellular telephone,487,0.037083875,joystick,613,0.031058554,printer,742,0.024511635,CD player,485,0.018250959,vacuum,882,0.016122613,tape player,848,0.016070655,cassette player,482,0.01408356
121,121,Image of Cassette Player,Cassette Player,2988,cassette,481,0.3455913,tape player,848,0.14201717,cassette player,482,0.110632725,CD player,485,0.0036965988,loudspeaker,632,0.0024375494,switch,844,0.0024126642,projector,745,0.0023658762,reflex camera,759,0.0020625985,Polaroid camera,732,0.001989467,iPod,605,0.0019336134
122,122,Image of Cassette Player,Cassette Player,6727,tape player,848,0.32819903,cassette player,482,0.17080413,radio,754,0.05765728,CD player,485,0.054123957,cassette,481,0.020768123,oscilloscope,688,0.01013736,digital clock,530,0.006983727,gas pump,571,0.0065042824,loudspeaker,632,0.0059715356,hand-held computer,590,0.005032248
123,123,Image of Cassette Player,Cassette Player,8093,CD player,485,0.14263323,tape player,848,0.111884564,cassette player,482,0.09939742,cassette,481,0.029709093,radio,754,0.014977535,cash machine,480,0.010907371,remote control,761,0.008002939,hand-held computer,590,0.007736902,printer,742,0.0076412256,loudspeaker,632,0.005409916
124,124,Image of Cassette Player,Cassette Player,2344,tape player,848,0.2163151,CD player,485,0.16275844,cassette player,482,0.10632125,radio,754,0.03223785,cassette,481,0.021823868,desktop computer,527,0.0130579695,Polaroid camera,732,0.010004321,printer,742,0.006189451,hard disc,592,0.00506663,cash machine,480,0.004821677
125,125,Image of Cassette Player,Cassette Player,9265,cassette player,482,0.15768883,tape player,848,0.12295778,radio,754,0.09490836,CD player,485,0.09145262,cassette,481,0.034366287,loudspeaker,632,0.0060006855,microwave,651,0.0045384383,television,851,0.004512819,digital clock,530,0.004324092,printer,742,0.004295957
126,126,Image of Cassette Player,Cassette Player,4807,safe,771,0.09926,tape player,848,0.036366414,monitor,664,0.035466444,radio,754,0.034960553,cassette player,482,0.025332933,hand-held computer,590,0.024383182,CD player,485,0.022248885,screen,782,0.018213581,combination lock,507,0.014847872,oscilloscope,688,0.013182734
127,127,Image of Cassette Player,Cassette Player,4367,tape player,848,0.18434638,cassette player,482,0.1214714,CD player,485,0.075235374,cassette,481,0.044652134,remote control,761,0.04385673,radio,754,0.031167679,hard disc,592,0.021062937,modem,662,0.009207327,digital clock,530,0.0072126854,cellular telephone,487,0.0071291067
128,128,Image of Cassette Player,Cassette Player,4226,CD player,485,0.19540286,tape player,848,0.17352147,radio,754,0.056629844,cassette player,482,0.05404848,cassette,481,0.013994725,printer,742,0.011610774,oscilloscope,688,0.009825176,modem,662,0.00834653,cash machine,480,0.008196912,home theater,598,0.007830227
129,129,Image of Cassette Player,Cassette Player,3221,CD player,485,0.26342812,radio,754,0.09794223,tape player,848,0.082458206,cassette player,482,0.051422868,cassette,481,0.026383001,home theater,598,0.00423566,loudspeaker,632,0.0030745661,entertainment center,548,0.0028519465,television,851,0.002697906,analog clock,409,0.001646977
130,130,Image of Cassette Player,Cassette Player,6833,radio,754,0.13827948,tape player,848,0.13117722,CD player,485,0.09756894,cassette player,482,0.07076527,desktop computer,527,0.014292167,cassette,481,0.011551301,loudspeaker,632,0.008182565,iPod,605,0.003039349,projector,745,0.0026190463,modem,662,0.002533249
131,131,Image of Cassette Player,Cassette Player,3034,cassette player,482,0.14288592,tape player,848,0.13783698,cassette,481,0.079029486,radio,754,0.018343031,CD player,485,0.018114556,television,851,0.0067145596,loudspeaker,632,0.0058583743,cash machine,480,0.0053648604,screen,782,0.0039659743,home theater,598,0.0039015983
132,132,Image of Cassette Player,Cassette Player,8515,tape player,848,0.17334062,cassette player,482,0.115888745,CD player,485,0.084445395,cassette,481,0.049966607,radio,754,0.037456237,digital clock,530,0.0038019468,mailbox,637,0.0027269905,loudspeaker,632,0.002536189,home theater,598,0.0022954356,web site,916,0.0022630948
133,133,Image of Cassette Player,Cassette Player,5347,tape player,848,0.11222677,cassette player,482,0.10772177,radio,754,0.07416209,cassette,481,0.05239581,CD player,485,0.02591401,switch,844,0.009402038,digital clock,530,0.0044690007,iPod,605,0.0037783652,loudspeaker,632,0.0028650619,carton,478,0.0022842728
134,134,Image of Cassette Player,Cassette Player,7734,tape player,848,0.14623187,cassette player,482,0.14621311,cassette,481,0.10706086,radio,754,0.050932355,CD player,485,0.043362375,iPod,605,0.013707994,cellular telephone,487,0.0087367,lighter,626,0.004676058,Polaroid camera,732,0.004065138,loudspeaker,632,0.0033995844
135,135,Image of Cassette Player,Cassette Player,5229,CD player,485,0.24129447,tape player,848,0.10447638,cassette player,482,0.10105201,radio,754,0.09375506,analog clock,409,0.012001623,digital clock,530,0.009754626,cassette,481,0.008173537,iPod,605,0.007578888,rotisserie,766,0.0070257504,toaster,859,0.0049979123
136,136,Image of Cassette Player,Cassette Player,2470,tape player,848,0.24929947,cassette player,482,0.18582252,cassette,481,0.1253929,CD player,485,0.015209478,radio,754,0.010684336,printer,742,0.0022787685,cash machine,480,0.002239,digital clock,530,0.0016896717,web site,916,0.0013919614,fountain pen,563,0.0013861862
137,137,Image of Cassette Player,Cassette Player,2978,tape player,848,0.20764244,cash machine,480,0.086106814,cassette player,482,0.06957857,CD player,485,0.06749368,radio,754,0.05784197,cassette,481,0.012621203,desktop computer,527,0.003963476,home theater,598,0.0034440046,analog clock,409,0.0025709344,web site,916,0.0025573066
138,138,Image of Cassette Player,Cassette Player,4350,tape player,848,0.08854082,cassette player,482,0.062552296,toaster,859,0.054618273,cassette,481,0.044242978,modem,662,0.03112425,radio,754,0.025864094,printer,742,0.025836408,CD player,485,0.020599673,projector,745,0.019693952,switch,844,0.012508232
