,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
90,90,Image of Cassette Player,Cassette Player,8924,projector,745,0.108509265,cassette player,482,0.058136653,tape player,848,0.04294662,radio,754,0.042241927,CD player,485,0.036638506,cassette,481,0.015210081,Polaroid camera,732,0.0092536295,loudspeaker,632,0.00858778,printer,742,0.0043782266,digital clock,530,0.0032063012
91,91,Image of Cassette Player,Cassette Player,6580,radio,754,0.24233069,CD player,485,0.07576984,cassette player,482,0.05856447,tape player,848,0.053640213,cassette,481,0.021519765,loudspeaker,632,0.005688745,television,851,0.0045929477,oscilloscope,688,0.004479968,monitor,664,0.004080146,safe,771,0.0037666121
92,92,Image of Cassette Player,Cassette Player,3080,tape player,848,0.2759011,cassette player,482,0.14142244,radio,754,0.07847404,CD player,485,0.06521915,cassette,481,0.028066998,loudspeaker,632,0.0050097927,home theater,598,0.003118124,television,851,0.0028042009,digital clock,530,0.0022979395,desktop computer,527,0.0021202047
93,93,Image of Cassette Player,Cassette Player,4426,tape player,848,0.17633787,cassette player,482,0.11608946,CD player,485,0.06128848,cassette,481,0.0432935,radio,754,0.039485265,loudspeaker,632,0.00966437,Polaroid camera,732,0.009152258,modem,662,0.0048985425,reflex camera,759,0.0036821614,hard disc,592,0.0035670667
94,94,Image of Cassette Player,Cassette Player,9665,tape player,848,0.174,cassette player,482,0.12642397,CD player,485,0.08903821,cassette,481,0.02420189,radio,754,0.021374114,printer,742,0.006203471,modem,662,0.0058690542,photocopier,713,0.004641312,notebook,681,0.0037080972,computer keyboard,508,0.003114587
95,95,Image of Cassette Player,Cassette Player,1846,tape player,848,0.08517029,entertainment center,548,0.07208572,home theater,598,0.0646993,radio,754,0.056132283,cassette player,482,0.054686148,cassette,481,0.04704158,CD player,485,0.046737835,loudspeaker,632,0.033697248,television,851,0.02836509,pencil sharpener,710,0.006297178
96,96,Image of Cassette Player,Cassette Player,6353,tape player,848,0.19206448,cassette,481,0.11597571,cassette player,482,0.089238666,radio,754,0.06813314,CD player,485,0.031303126,Polaroid camera,732,0.023808315,loudspeaker,632,0.0119114,safe,771,0.010654807,projector,745,0.009375206,modem,662,0.00453393
97,97,Image of Cassette Player,Cassette Player,6816,tape player,848,0.22314517,CD player,485,0.11404142,cassette player,482,0.07434325,radio,754,0.025980359,cassette,481,0.020110937,comic book,917,0.015315923,book jacket,921,0.014903089,electric guitar,546,0.01245971,wardrobe,894,0.009162105,desktop computer,527,0.006352781
98,98,Image of Cassette Player,Cassette Player,4647,radio,754,0.1931633,tape player,848,0.11838596,cassette player,482,0.07892276,CD player,485,0.056381665,cassette,481,0.0390436,Polaroid camera,732,0.0103073465,sewing machine,786,0.0041941684,switch,844,0.0041198363,loudspeaker,632,0.003648824,oscilloscope,688,0.0035018073
99,99,Image of Cassette Player,Cassette Player,1412,tape player,848,0.1640859,cassette player,482,0.11523468,cassette,481,0.04852054,CD player,485,0.042344104,radio,754,0.02721958,desktop computer,527,0.009755299,modem,662,0.009559521,loudspeaker,632,0.006602403,digital clock,530,0.004484925,iPod,605,0.0038473075
100,100,Image of Cassette Player,Cassette Player,5912,tape player,848,0.14611802,CD player,485,0.11156535,cassette player,482,0.091086686,mailbox,637,0.0737377,cassette,481,0.036056176,radio,754,0.024553474,cash machine,480,0.0135893,vending machine,886,0.007333107,switch,844,0.00597916,ashcan,412,0.0052892896
101,101,Image of Cassette Player,Cassette Player,2045,tape player,848,0.16212685,cassette player,482,0.13336642,CD player,485,0.093218625,cassette,481,0.040738825,radio,754,0.025137987,digital clock,530,0.003211223,loudspeaker,632,0.0026282412,switch,844,0.0023650227,langur,374,0.0021976917,remote control,761,0.0020531209
102,102,Image of Cassette Player,Cassette Player,9444,radio,754,0.24552934,tape player,848,0.09885051,cassette player,482,0.06879558,CD player,485,0.047419764,cassette,481,0.014705873,home theater,598,0.011142504,television,851,0.005559603,loudspeaker,632,0.00478757,entertainment center,548,0.003891524,desktop computer,527,0.0030494
103,103,Image of Cassette Player,Cassette Player,6117,radio,754,0.07791127,tape player,848,0.07662003,CD player,485,0.07308708,cassette player,482,0.07083623,cassette,481,0.053933065,television,851,0.044355925,home theater,598,0.020152116,desktop computer,527,0.018437447,monitor,664,0.010040403,loudspeaker,632,0.009216297
104,104,Image of Cassette Player,Cassette Player,3011,tape player,848,0.15371235,cassette player,482,0.09101794,mailbox,637,0.06839241,cash machine,480,0.057005364,CD player,485,0.05552853,cassette,481,0.03527261,radio,754,0.027605575,desktop computer,527,0.024675196,hard disc,592,0.010589008,printer,742,0.0041399524
105,105,Image of Cassette Player,Cassette Player,5393,CD player,485,0.27615055,radio,754,0.039341673,tape player,848,0.022332696,modem,662,0.022108389,cassette,481,0.01865541,cassette player,482,0.016272921,fountain pen,563,0.0135807805,slide rule,798,0.010874131,envelope,549,0.008322575,rule,769,0.008150327
106,106,Image of Cassette Player,Cassette Player,9699,tape player,848,0.2657685,cassette player,482,0.1794579,CD player,485,0.13423687,radio,754,0.0346961,loudspeaker,632,0.013692382,cassette,481,0.013214816,Polaroid camera,732,0.0102491975,modem,662,0.0076132873,digital clock,530,0.00586935,entertainment center,548,0.0037773084
107,107,Image of Cassette Player,Cassette Player,4528,radio,754,0.15296203,CD player,485,0.11583639,tape player,848,0.07266056,cassette player,482,0.038410082,home theater,598,0.031399045,loudspeaker,632,0.022375733,television,851,0.014515404,entertainment center,548,0.0137239015,cassette,481,0.011820513,desktop computer,527,0.0050052465
108,108,Image of Cassette Player,Cassette Player,8020,radio,754,0.25878635,CD player,485,0.12743913,tape player,848,0.09745077,loudspeaker,632,0.07143828,cassette player,482,0.045399513,cassette,481,0.024454989,home theater,598,0.017838972,desktop computer,527,0.01430836,safe,771,0.008496375,television,851,0.006839
109,109,Image of Cassette Player,Cassette Player,9108,Polaroid camera,732,0.1382954,projector,745,0.109944426,tape player,848,0.033977006,cassette,481,0.028031837,CD player,485,0.016317938,cassette player,482,0.01615795,loudspeaker,632,0.015581492,binoculars,447,0.010877456,radio,754,0.009207967,reflex camera,759,0.006561007
110,110,Image of Cassette Player,Cassette Player,5472,CD player,485,0.09690143,cassette player,482,0.06899399,book jacket,921,0.04296388,tape player,848,0.034667864,radio,754,0.031383626,cassette,481,0.02248679,joystick,613,0.017420974,binoculars,447,0.015329665,buckle,464,0.013156097,reflex camera,759,0.012056679
111,111,Image of Cassette Player,Cassette Player,6341,cassette,481,0.3347458,tape player,848,0.09850711,cassette player,482,0.08254875,switch,844,0.027110724,loudspeaker,632,0.017020863,projector,745,0.011528014,iPod,605,0.011355846,joystick,613,0.008857056,Polaroid camera,732,0.008802467,combination lock,507,0.008511497
112,112,Image of Cassette Player,Cassette Player,1429,cassette player,482,0.17265984,tape player,848,0.15781388,radio,754,0.098202005,CD player,485,0.09804466,cassette,481,0.022884123,digital clock,530,0.020378277,loudspeaker,632,0.014559786,modem,662,0.004845563,safe,771,0.0025657953,analog clock,409,0.0025437556
113,113,Image of Cassette Player,Cassette Player,3328,CD player,485,0.63356787,desktop computer,527,0.06045752,radio,754,0.04609511,tape player,848,0.03729115,hard disc,592,0.014751659,loudspeaker,632,0.011765894,cassette player,482,0.008490142,modem,662,0.0047460822,safe,771,0.004737499,mailbox,637,0.0038885332
114,114,Image of Cassette Player,Cassette Player,3875,CD player,485,0.13015762,radio,754,0.08981758,tape player,848,0.03963427,cassette player,482,0.03368991,cassette,481,0.012185401,iPod,605,0.006133019,loudspeaker,632,0.005043437,mousetrap,674,0.0043709655,microwave,651,0.00405226,microphone,650,0.0035707369
115,115,Image of Cassette Player,Cassette Player,2054,tape player,848,0.36905923,cassette player,482,0.13874742,CD player,485,0.059584394,radio,754,0.018850643,cassette,481,0.012288399,cash machine,480,0.008059789,switch,844,0.00730291,desktop computer,527,0.0068780426,remote control,761,0.0067885723,modem,662,0.006392349
116,116,Image of Cassette Player,Cassette Player,4817,radio,754,0.17834271,CD player,485,0.13595025,tape player,848,0.08306589,cassette player,482,0.058253262,cassette,481,0.0265893,Polaroid camera,732,0.022717733,loudspeaker,632,0.008778162,home theater,598,0.0035425357,digital clock,530,0.0026475876,reflex camera,759,0.0023331223
117,117,Image of Cassette Player,Cassette Player,5311,tape player,848,0.29693356,cassette player,482,0.15940781,cassette,481,0.081925325,CD player,485,0.021060118,radio,754,0.009320832,loudspeaker,632,0.006017317,cash machine,480,0.004777302,desktop computer,527,0.0046090405,remote control,761,0.004400694,window screen,904,0.0040838216
118,118,Image of Cassette Player,Cassette Player,1423,space heater,811,0.048782513,CD player,485,0.048301734,radio,754,0.036826324,tape player,848,0.024067445,cassette player,482,0.019576445,microwave,651,0.0074530863,cassette,481,0.0059523247,toaster,859,0.0058110775,stove,827,0.0051652393,oscilloscope,688,0.004835202
119,119,Image of Cassette Player,Cassette Player,7713,radio,754,0.22687238,CD player,485,0.087025575,tape player,848,0.07088159,cassette player,482,0.07060381,Polaroid camera,732,0.021181328,cassette,481,0.01167463,digital clock,530,0.0034778519,loudspeaker,632,0.0031772382,analog clock,409,0.0026378022,modem,662,0.00188551
120,120,Image of Cassette Player,Cassette Player,1208,cassette player,482,0.2664933,tape player,848,0.17753364,cassette,481,0.10515237,radio,754,0.019488886,chest,492,0.015577087,CD player,485,0.014265107,loudspeaker,632,0.008924218,mailbox,637,0.003778275,switch,844,0.0034898089,safe,771,0.0034556605
121,121,Image of Cassette Player,Cassette Player,2988,cassette,481,0.23019503,cassette player,482,0.18454906,tape player,848,0.16450654,CD player,485,0.009941518,radio,754,0.0067806276,mailbox,637,0.0020683943,wallet,893,0.0019384105,safe,771,0.0015699958,carton,478,0.0015696635,digital clock,530,0.0015014288
122,122,Image of Cassette Player,Cassette Player,6727,tape player,848,0.23816179,cassette,481,0.21754278,cassette player,482,0.13920832,CD player,485,0.0164936,radio,754,0.01459029,Polaroid camera,732,0.00663257,washer,897,0.00546553,web site,916,0.0034841846,sewing machine,786,0.0030287597,digital clock,530,0.0021786364
123,123,Image of Cassette Player,Cassette Player,8093,radio,754,0.12798108,tape player,848,0.06005118,mailbox,637,0.04170718,CD player,485,0.04021343,modem,662,0.039142065,hand-held computer,590,0.028807815,cassette player,482,0.023968978,iPod,605,0.023027556,digital clock,530,0.0217556,scale,778,0.010187666
124,124,Image of Cassette Player,Cassette Player,2344,tape player,848,0.25392473,cassette player,482,0.0949847,CD player,485,0.0779364,radio,754,0.053464778,desktop computer,527,0.040665537,cash machine,480,0.032346148,cassette,481,0.0117016435,television,851,0.0057002804,hard disc,592,0.0055414783,loudspeaker,632,0.0050739762
125,125,Image of Cassette Player,Cassette Player,9265,safe,771,0.20271054,radio,754,0.07439698,CD player,485,0.015365289,cassette,481,0.014536094,tape player,848,0.010046936,cassette player,482,0.008575482,loudspeaker,632,0.0077621136,projector,745,0.0069478364,home theater,598,0.006290737,Polaroid camera,732,0.0061658267
126,126,Image of Cassette Player,Cassette Player,4807,radio,754,0.1683903,tape player,848,0.101214856,CD player,485,0.07444474,cassette player,482,0.065297306,safe,771,0.029642588,cassette,481,0.017018313,analog clock,409,0.011268146,combination lock,507,0.0050834967,loudspeaker,632,0.0042843213,digital clock,530,0.0034766
127,127,Image of Cassette Player,Cassette Player,4367,CD player,485,0.13901907,radio,754,0.12940374,tape player,848,0.0723449,cassette player,482,0.048887998,measuring cup,647,0.008098891,digital clock,530,0.0072904965,cassette,481,0.006749951,television,851,0.0049854605,loudspeaker,632,0.004772655,pitcher,725,0.0044078673
128,128,Image of Cassette Player,Cassette Player,4226,tape player,848,0.2418736,CD player,485,0.16983019,radio,754,0.16492136,cassette player,482,0.103141986,cassette,481,0.023261355,home theater,598,0.005759334,microwave,651,0.0030585004,entertainment center,548,0.0026247695,printer,742,0.002248831,digital clock,530,0.0022188562
129,129,Image of Cassette Player,Cassette Player,3221,cassette player,482,0.17045832,tape player,848,0.13898729,radio,754,0.09609545,cassette,481,0.07471855,CD player,485,0.013475253,grille,581,0.0062129092,convertible,511,0.005555838,Polaroid camera,732,0.005244695,beach wagon,436,0.0047853417,buckle,464,0.004426116
130,130,Image of Cassette Player,Cassette Player,6833,tape player,848,0.12919608,cassette player,482,0.10522059,radio,754,0.08856395,CD player,485,0.041583356,cassette,481,0.028049322,desktop computer,527,0.018549355,mailbox,637,0.012694707,loudspeaker,632,0.0102357725,iPod,605,0.009824413,notebook,681,0.00473536
131,131,Image of Cassette Player,Cassette Player,3034,tape player,848,0.26445568,cassette player,482,0.121392965,radio,754,0.07758808,CD player,485,0.046086073,cassette,481,0.04114348,desktop computer,527,0.021617172,cash machine,480,0.008257591,Polaroid camera,732,0.0061142375,modem,662,0.0060412064,vending machine,886,0.0059061702
132,132,Image of Cassette Player,Cassette Player,8515,CD player,485,0.27020752,radio,754,0.100021,tape player,848,0.087489106,cassette player,482,0.04536882,cash machine,480,0.03331549,cassette,481,0.021076977,Polaroid camera,732,0.014188226,safe,771,0.008343664,loudspeaker,632,0.0053401673,analog clock,409,0.004342309
133,133,Image of Cassette Player,Cassette Player,5347,CD player,485,0.16756845,tape player,848,0.15177296,cassette player,482,0.1083186,radio,754,0.035118025,cassette,481,0.015364671,cash machine,480,0.0039796247,desktop computer,527,0.003687829,iPod,605,0.0028554986,analog clock,409,0.0027494903,digital clock,530,0.002684371
134,134,Image of Cassette Player,Cassette Player,7734,cassette player,482,0.1246496,radio,754,0.119259514,tape player,848,0.112545505,CD player,485,0.02683636,digital clock,530,0.026407843,cassette,481,0.01827884,iPod,605,0.014584665,Polaroid camera,732,0.01035403,oscilloscope,688,0.0102143735,loudspeaker,632,0.006392219
135,135,Image of Cassette Player,Cassette Player,5229,tape player,848,0.18748754,cassette player,482,0.14958178,CD player,485,0.11456448,radio,754,0.079224646,cassette,481,0.02755607,loudspeaker,632,0.004494266,Polaroid camera,732,0.0038925745,home theater,598,0.0037685602,television,851,0.0035505614,entertainment center,548,0.0027233565
136,136,Image of Cassette Player,Cassette Player,2470,tape player,848,0.23908257,cassette player,482,0.14103666,cassette,481,0.12709114,CD player,485,0.041273773,cash machine,480,0.019064756,radio,754,0.010102354,vending machine,886,0.00511205,mailbox,637,0.0050824843,scale,778,0.0048663723,Polaroid camera,732,0.004711109
137,137,Image of Cassette Player,Cassette Player,2978,CD player,485,0.26085055,tape player,848,0.17026843,radio,754,0.14446478,cassette player,482,0.044841707,home theater,598,0.022080598,loudspeaker,632,0.013463691,desktop computer,527,0.01276455,cassette,481,0.012551757,television,851,0.006104466,entertainment center,548,0.004816055
138,138,Image of Cassette Player,Cassette Player,4350,cassette,481,0.4546431,tape player,848,0.11740237,cassette player,482,0.11510869,Polaroid camera,732,0.010114156,projector,745,0.00655012,CD player,485,0.0047595864,notebook,681,0.0043006027,modem,662,0.004292033,radio,754,0.0035040276,loudspeaker,632,0.0026930557
